FID,ID,FIELD,OID_1,YLD00,YLD01,YLD02,YLD03,AVGYLD,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI00_520,VI00_528,VI00_613,VI00_707,VI00_715,VI00_723,VI00_816,VI00_824,VI00_901,VI00_917,VI01_616,VI01_624,VI01_710,VI01_827,VI01_912,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923,VI03_505,VI03_529,VI03_606,VI03_622,VI03_724,VI03_825,VI03_926,STD00,STD01,STD02,STD03,CV,M3_00,M3_01,M3_02,M3_03,M3_AV,CL_AV,CL_00,CL_01,CL_02,CL_03
396,3903,C29,3902,1009.9000244,1197.5000000,1256.0000000,1012,1118.8000488,1079.470000000000000,0.2232000,0.006652000000000,-0.008010000000000,-0.001358000000000,21.0000000,28.7000008,80,76,105,73,-0.2207000,-0.2032000,-0.1707000,0.1261000,0.2637000,0.3403000,0.4207000,0.2821000,0.0326000,-0.0948000,-0.2070000,-0.1873000,0.0000000,0.4652000,0.3368000,-0.184466019000000,-0.236641221000000,-0.205128205000000,-0.030303030000000,0.115789474000000,0.411111111000000,0.313609467000000,0.056994819000000,-0.094736842000000,-0.233082707000000,-0.179190751000000,-0.165644172000000,-0.011363636000000,0.080000000000000,0.121387283000000,1.1700000,0.9700000,1.1700000,1,0.0950000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
397,3904,C29,3903,1086.5999756,1411.0000000,1197.9000244,1006,1175.3000488,1079.339999999999900,0.3579000,0.007480000000000,-0.008123000000000,-0.000644000000000,21.2000008,38.2000008,86,81,108,73,-0.2113000,-0.2032000,-0.1497000,0.1416000,0.2597000,0.3093000,0.4094000,0.3232000,0.0508000,-0.0796000,-0.2070000,-0.1840000,-0.0087000,0.5026000,0.3469000,-0.190243902000000,-0.205020921000000,-0.222222222000000,0.000000000000000,0.111111111000000,0.413043478000000,0.313609467000000,0.133689840000000,-0.123711340000000,-0.234848485000000,-0.179190751000000,-0.175757576000000,0.000000000000000,0.099337748000000,0.122807018000000,1.2600000,1.1500000,1.1200000,1,0.0740000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000
398,3905,C29,3904,1078.4000244,1356.0999756,1151.1999512,1147,1183.1999512,1079.170000000000100,0.3960000,-0.002062000000000,-0.000034000000000,-0.002096000000000,18.6000004,50.4000015,84,78,108,74,-0.2171000,-0.2016000,-0.1412000,0.1827000,0.2737000,0.3757000,0.4702000,0.3500000,0.1462000,-0.0280000,-0.2054000,-0.1984000,-0.0044000,0.4819000,0.4010000,-0.186274510000000,-0.180851064000000,-0.212121212000000,-0.038626609000000,0.084210526000000,0.427027027000000,0.282352941000000,0.106382979000000,-0.130890052000000,-0.234848485000000,-0.169590643000000,-0.170731707000000,-0.022727273000000,0.186666667000000,0.151162791000000,1.2500000,1.1000000,1.0700001,1,0.0930000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000
399,3931,C29,3930,516.4000244,1113.4000244,1090.1999512,906,906.5000000,1080.130000000000100,0.1791000,0.003223000000000,-0.003322000000000,-0.000099000000000,17.1000004,35.9000015,90,83,109,75,-0.2100000,-0.2078000,-0.2093000,0.0370000,0.1596000,0.2350000,0.3459000,0.2965000,0.0690000,-0.0642000,-0.2070000,-0.1950000,-0.0439000,0.3089000,0.1028000,-0.206611570000000,-0.220077220000000,-0.205128205000000,-0.027272727000000,0.088082902000000,0.243243243000000,0.206896552000000,-0.040404040000000,-0.056179775000000,-0.243445693000000,-0.175141243000000,-0.151162791000000,0.021052632000000,0.062937063000000,-0.021739130000000,0.6000000,0.9100000,1.0200000,1,0.1910000,2.0000000,2.0000000,2.0000000,1.0000000,2.0000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000
400,3932,C29,3931,571.5999756,1130.4000244,1031.5999756,919,913.0000000,1080.030000000000000,0.1750000,-0.004482000000000,0.004965000000000,0.000483000000000,19.5000000,33.0999985,84,81,106,74,-0.2138000,-0.2078000,-0.2000000,0.0507000,0.1958000,0.3005000,0.3459000,0.3434000,0.0568000,-0.0727000,-0.2018000,-0.1951000,-0.0311000,0.3299000,0.1456000,-0.211618257000000,-0.216730038000000,-0.206896552000000,0.013215859000000,0.088082902000000,0.361702128000000,0.232558140000000,-0.019801980000000,-0.074285714000000,-0.238805970000000,-0.170454545000000,-0.141176471000000,0.015873016000000,0.076923077000000,-0.038251366000000,0.6600000,0.9200000,0.9600000,1,0.1510000,2.0000000,2.0000000,2.0000000,1.0000000,3.0000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000
401,3933,C29,3932,884.7999878,1174.3000488,1232.3000488,997,1072.0999756,1079.980000000000000,0.0793000,0.000825000000000,0.001654000000000,0.002479000000000,22.5000000,37.0999985,84,78,103,73,-0.2028000,-0.2063000,-0.1976000,0.0783000,0.2151000,0.2910000,0.3750000,0.3600000,0.0690000,-0.0727000,-0.2018000,-0.1784000,-0.0522000,0.3895000,0.2228000,-0.206751055000000,-0.218390805000000,-0.205240175000000,0.004405286000000,0.061855670000000,0.386243386000000,0.254437870000000,0.015384615000000,-0.064102564000000,-0.227799228000000,-0.170454545000000,-0.161676647000000,0.000000000000000,0.082191781000000,-0.031914894000000,1.0200000,0.9600000,1.1500000,1,0.0810000,1.0000000,3.0000000,3.0000000,3.0000000,1.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
402,3934,C29,3933,1001.0000000,1037.1999512,1144.5999756,869,1013.0999756,1079.940000000000100,0.1254000,0.005191000000000,-0.003151000000000,0.002040000000000,22.2999992,35.5000000,86,82,107,73,-0.2042000,-0.2016000,-0.1928000,0.0935000,0.2324000,0.3155000,0.4125000,0.3668000,0.0636000,-0.0811000,-0.2072000,-0.1852000,-0.0480000,0.3333000,0.1919000,-0.206751055000000,-0.212355212000000,-0.200000000000000,-0.008771930000000,0.014925373000000,0.382198953000000,0.228070175000000,0.020618557000000,-0.058064516000000,-0.237735849000000,-0.165714286000000,-0.161676647000000,0.010416667000000,0.074829932000000,-0.031914894000000,1.1600000,0.8400000,1.0700001,1,0.1410000,1.0000000,3.0000000,3.0000000,1.0000000,3.0000000,1.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000
403,3935,C29,3934,893.7999878,1028.0000000,1259.5999756,895,1019.0000000,1079.869999999999900,0.1223000,-0.000654000000000,0.000884000000000,0.000230000000000,22.7999992,37.2000008,88,78,103,73,-0.2192000,-0.2016000,-0.1951000,0.0943000,0.2043000,0.3191000,0.4088000,0.4010000,0.0898000,-0.0727000,-0.2127000,-0.1885000,-0.0089000,0.3161000,0.1374000,-0.200000000000000,-0.221374046000000,-0.215517241000000,-0.038297872000000,0.035532995000000,0.372972973000000,0.167630058000000,-0.005128205000000,-0.082802548000000,-0.231939163000000,-0.162790698000000,-0.168674699000000,0.015384615000000,0.074829932000000,-0.005347594000000,1.0300000,0.8400000,1.1700000,1,0.1370000,1.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
404,3936,C29,3935,976.0000000,1249.3000488,1196.5000000,870,1072.9000244,1079.809999999999900,0.1136000,-0.006676000000000,0.000482000000000,-0.006194000000000,22.7999992,37.9000015,88,78,103,73,-0.1972000,-0.2112000,-0.1902000,0.0691000,0.2151000,0.3191000,0.4500000,0.3930000,0.1043000,-0.0791000,-0.2018000,-0.1818000,-0.0311000,0.3438000,0.2526000,-0.206751055000000,-0.229007634000000,-0.205240175000000,-0.042735043000000,0.040816327000000,0.315217391000000,0.204819277000000,-0.035175879000000,-0.064935065000000,-0.238461538000000,-0.172413793000000,-0.170454545000000,0.000000000000000,0.074829932000000,0.027027027000000,1.1300000,1.0200000,1.1200000,1,0.0900000,1.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
405,3937,C29,3936,970.9000244,1252.0999756,1133.0999756,829,1046.1999512,1079.760000000000000,0.0996000,-0.000841000000000,0.000161000000000,-0.000679000000000,22.2000008,36.9000015,86,78,101,69,-0.1986000,-0.2016000,-0.1852000,0.0943000,0.2193000,0.3368000,0.4534000,0.4200000,0.0964000,-0.0806000,-0.2018000,-0.1818000,-0.0268000,0.3690000,0.2421000,-0.211864407000000,-0.224806202000000,-0.194690265000000,-0.021645022000000,0.045685279000000,0.383783784000000,0.195121951000000,-0.025641026000000,-0.089743590000000,-0.238461538000000,-0.179190751000000,-0.170454545000000,-0.020202020000000,0.081081081000000,0.021739130000000,1.1200000,1.0200000,1.0599999,1,0.0930000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
406,3938,C29,3937,878.2000122,1201.0000000,1177.9000244,811,1016.9000244,1079.700000000000000,0.1118000,-0.000926000000000,0.000776000000000,-0.000150000000000,22.2999992,36.5999985,90,77,106,71,-0.1831000,-0.1937000,-0.1925000,0.1028000,0.2324000,0.3231000,0.4340000,0.4021000,0.0824000,-0.0909000,-0.2018000,-0.1750000,-0.0046000,0.3757000,0.2526000,-0.200000000000000,-0.214007782000000,-0.201754386000000,0.013452915000000,0.066666667000000,0.403314917000000,0.182926829000000,-0.030927835000000,-0.095541401000000,-0.231939163000000,-0.162790698000000,-0.170454545000000,-0.020000000000000,0.081081081000000,0.050279330000000,1.0200000,0.9800000,1.1000000,1,0.0910000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,1.000000000000000
407,3939,C29,3938,891.5999756,1183.0999756,1223.8000488,792,1022.5999756,1079.650000000000100,0.1025000,0.000327000000000,-0.000448000000000,-0.000121000000000,23.1000004,37.2000008,86,78,103,70,-0.1802000,-0.2016000,-0.1824000,0.1080000,0.2366000,0.3402000,0.4500000,0.3608000,0.0706000,-0.0927000,-0.1944000,-0.1799000,-0.0275000,0.4043000,0.2620000,-0.205128205000000,-0.214007782000000,-0.205240175000000,0.017857143000000,0.078534031000000,0.380434783000000,0.214723926000000,-0.026178010000000,-0.057324841000000,-0.231372549000000,-0.157894737000000,-0.154285714000000,-0.020618557000000,0.081081081000000,0.122807018000000,1.0300000,0.9600000,1.1400000,1,0.1180000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
408,3940,C29,3939,821.5000000,1232.5000000,1228.8000488,870,1038.0999756,1079.599999999999900,0.0973000,-0.004278000000000,0.001304000000000,-0.002974000000000,24.7000008,37.4000015,84,76,101,69,-0.1844000,-0.2032000,-0.1950000,0.1068000,0.2391000,0.3542000,0.4805000,0.3403000,0.0706000,-0.0874000,-0.1792000,-0.1780000,0.0047000,0.4426000,0.2620000,-0.201716738000000,-0.218750000000000,-0.194570136000000,0.009090909000000,0.084210526000000,0.423913043000000,0.296969697000000,-0.031578947000000,-0.089743590000000,-0.227091633000000,-0.164705882000000,-0.156626506000000,-0.016949153000000,0.095890411000000,0.073446328000000,0.9500000,1.0000000,1.1500000,1,0.0970000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
409,3941,C29,3940,861.5999756,1329.5000000,1293.4000244,993,1119.5000000,1079.559999999999900,0.0684000,0.000311000000000,-0.000481000000000,-0.000170000000000,25.0000000,35.9000015,82,78,96,68,-0.1929000,-0.1984000,-0.2000000,0.1176000,0.2343000,0.3542000,0.4800000,0.3438000,0.1553000,-0.0462000,-0.1848000,-0.1624000,-0.0048000,0.4595000,0.3189000,-0.192982456000000,-0.219123506000000,-0.196347032000000,0.023255814000000,0.100529101000000,0.434554974000000,0.300000000000000,0.005464481000000,-0.077922078000000,-0.235059761000000,-0.161676647000000,-0.157894737000000,0.012195122000000,0.123287671000000,0.122807018000000,1.0000000,1.0800000,1.2100000,1,0.0880000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
410,3942,C29,3941,1029.9000244,1320.3000488,1407.0000000,923,1170.0000000,1079.530000000000000,0.1005000,0.003896000000000,-0.004427000000000,-0.000531000000000,24.1000004,36.5999985,84,75,88,66,-0.1808000,-0.1967000,-0.1921000,0.1429000,0.2832000,0.3646000,0.4968000,0.3990000,0.2152000,-0.0051000,-0.1584000,-0.1660000,-0.0048000,0.4754000,0.3923000,-0.192825112000000,-0.217391304000000,-0.188940092000000,0.037383178000000,0.141304348000000,0.406250000000000,0.373493976000000,0.077777778000000,-0.069182390000000,-0.219512195000000,-0.146341463000000,-0.156462585000000,0.000000000000000,0.138888889000000,0.164705882000000,1.1900001,1.0700001,1.3099999,1,0.1360000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
411,3943,C29,3942,1077.5999756,1446.5999756,1524.0000000,964,1253.0000000,1079.480000000000000,0.1602000,-0.003425000000000,0.000541000000000,-0.002884000000000,25.2999992,39.9000015,80,73,91,67,-0.1852000,-0.2033000,-0.1871000,0.0813000,0.2768000,0.3711000,0.5032000,0.4300000,0.1829000,-0.0537000,-0.1650000,-0.1724000,0.0145000,0.4392000,0.3333000,-0.200000000000000,-0.214285714000000,-0.201834862000000,0.058252427000000,0.171270718000000,0.416666667000000,0.329341317000000,0.109890110000000,-0.092024540000000,-0.235059761000000,-0.153374233000000,-0.156462585000000,-0.035714286000000,0.152777778000000,0.257861635000000,1.2500000,1.1799999,1.4200000,1,0.1580000,1.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
412,3944,C29,3943,1016.4000244,1347.0000000,1392.1999512,806,1140.3000488,1079.440000000000100,0.1535000,-0.020981000000000,0.010071000000000,-0.010910000000000,28.2000008,45.2000008,84,75,92,66,-0.1838000,-0.1967000,-0.1795000,0.1111000,0.2614000,0.3613000,0.5000000,0.4673000,0.1361000,-0.0821000,-0.1707000,-0.1730000,0.0142000,0.5135000,0.3812000,-0.205479452000000,-0.223529412000000,-0.194570136000000,0.066666667000000,0.191011236000000,0.437837838000000,0.269461078000000,0.100000000000000,-0.077844311000000,-0.213114754000000,-0.155279503000000,-0.148648649000000,-0.035714286000000,0.158620690000000,0.309090909000000,1.1799999,1.1000000,1.3000000,1,0.1810000,1.0000000,1.0000000,3.0000000,3.0000000,1.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
413,3945,C29,3944,1037.5000000,1366.6999512,1410.4000244,1132,1236.6999512,1079.480000000000000,0.2112000,-0.012192000000000,0.000500000000000,-0.011691000000000,25.7000008,39.4000015,86,75,98,67,-0.1942000,-0.2080000,-0.1720000,0.1610000,0.2402000,0.3579000,0.4935000,0.4372000,0.0383000,-0.0826000,-0.1770000,-0.1770000,0.0000000,0.4632000,0.3093000,-0.186915888000000,-0.226562500000000,-0.196347032000000,0.028037383000000,0.124324324000000,0.366666667000000,0.168674699000000,0.061452514000000,-0.082872928000000,-0.231372549000000,-0.163636364000000,-0.171052632000000,-0.011764706000000,0.172413793000000,0.286549708000000,1.2000000,1.1100000,1.3099999,1,0.0820000,1.0000000,1.0000000,3.0000000,3.0000000,1.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
414,3946,C29,3945,993.7999878,1168.5000000,1293.4000244,1080,1133.9000244,1079.540000000000000,0.0831000,0.013134000000000,-0.013737000000000,-0.000604000000000,22.2000008,30.7000008,86,74,100,68,-0.1941000,-0.2080000,-0.1585000,0.1495000,0.3111000,0.3927000,0.5132000,0.3438000,0.0273000,-0.0909000,-0.2000000,-0.2000000,0.0000000,0.4545000,0.2804000,-0.190697674000000,-0.224806202000000,-0.207048458000000,-0.004524887000000,0.052083333000000,0.307262570000000,0.192771084000000,-0.030927835000000,-0.079365079000000,-0.241635688000000,-0.169590643000000,-0.146666667000000,0.041420118000000,0.129251701000000,0.162011173000000,1.1500000,0.9500000,1.2100000,1,0.1160000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
415,3947,C29,3946,867.2000122,1148.4000244,1133.6999512,1018,1041.9000244,1079.510000000000000,0.1346000,0.003690000000000,-0.006494000000000,-0.002804000000000,22.2000008,29.7999992,80,75,102,71,-0.2014000,-0.2080000,-0.1617000,0.1261000,0.2527000,0.3474000,0.4631000,0.1980000,-0.0211000,-0.1092000,-0.2124000,-0.1937000,-0.0088000,0.4457000,0.2680000,-0.198156682000000,-0.233716475000000,-0.225531915000000,-0.039301310000000,0.020408163000000,0.374301676000000,0.238095238000000,-0.025125628000000,-0.098445596000000,-0.237037037000000,-0.170454545000000,-0.150000000000000,0.034883721000000,0.072847682000000,0.060773481000000,1.0000000,0.9300000,1.0599999,1,0.0740000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
416,3948,C29,3947,803.5000000,1150.8000488,998.0000000,993,986.2999878,1079.410000000000100,0.2971000,0.012943000000000,-0.013230000000000,-0.000288000000000,22.1000004,36.7999992,80,77,102,72,-0.2168000,-0.2078000,-0.1512000,0.1211000,0.2193000,0.2850000,0.4054000,0.2222000,0.0108000,-0.1121000,-0.2052000,-0.2016000,-0.0088000,0.4063000,0.2438000,-0.198113208000000,-0.236641221000000,-0.221757322000000,-0.050847458000000,0.051546392000000,0.374301676000000,0.250000000000000,0.005076142000000,-0.128205128000000,-0.235294118000000,-0.183908046000000,-0.171597633000000,0.040000000000000,0.065789474000000,0.073446328000000,0.9300000,0.9400000,0.9300000,1,0.0680000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000
417,3949,C29,3948,842.7999878,1214.9000244,1162.5000000,1038,1064.5999756,1079.240000000000000,0.4248000,0.001168000000000,-0.002244000000000,-0.001076000000000,19.8999996,51.7999992,82,82,106,73,-0.2234000,-0.2016000,-0.1462000,0.1222000,0.2527000,0.2917000,0.3333000,0.2222000,0.1978000,-0.0796000,-0.2121000,-0.1701000,-0.0088000,0.4764000,0.3163000,-0.196172249000000,-0.205020921000000,-0.206751055000000,-0.025423729000000,0.083333333000000,0.374301676000000,0.152542373000000,0.047120419000000,-0.121693122000000,-0.244444444000000,-0.179190751000000,-0.160919540000000,0.011494253000000,0.051282051000000,0.111111111000000,0.9800000,0.9900000,1.0800000,1,0.0680000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000
418,3950,C29,3949,1077.5000000,1250.0999756,1123.1999512,1134,1146.1999512,1079.050000000000000,0.4000000,-0.003256000000000,0.001365000000000,-0.001891000000000,19.1000004,41.9000015,82,85,115,76,-0.2115000,-0.2065000,-0.1529000,0.1101000,0.2614000,0.3402000,0.4595000,0.2836000,0.1828000,0.0000000,-0.1897000,-0.1967000,0.0179000,0.3571000,0.2843000,-0.196078431000000,-0.180851064000000,-0.205240175000000,-0.093117409000000,0.030927835000000,0.359116022000000,0.010526316000000,-0.009803922000000,-0.155555556000000,-0.232558140000000,-0.176470588000000,-0.186813187000000,-0.078651685000000,0.092105263000000,0.111111111000000,1.2500000,1.0200000,1.0500000,1,0.1190000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000
419,3973,C29,3972,675.5999756,1171.8000488,1099.5000000,1086,1008.2999878,1080.000000000000000,0.1567000,-0.008869000000000,0.006576000000000,-0.002293000000000,16.6000004,36.2999992,82,81,105,75,-0.2098000,-0.2063000,-0.1930000,0.0711000,0.1958000,0.2105000,0.4161000,0.3793000,0.1034000,-0.0594000,-0.2108000,-0.2034000,-0.0308000,0.3505000,0.2577000,-0.200000000000000,-0.222641509000000,-0.205240175000000,0.009090909000000,0.093750000000000,0.358288770000000,0.267441860000000,-0.005025126000000,-0.061728395000000,-0.227799228000000,-0.170454545000000,-0.157894737000000,0.021052632000000,0.109589041000000,0.052023121000000,0.7800000,0.9500000,1.0200000,1,0.1620000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,1.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
